,Average Amount/transaction/day,Transaction_amount,Is declined,Total Number of declines/day,isForeignTransaction,isHighRiskCountry,Daily_chargeback_avg_amt,6_month_avg_chbk_amt,6-month_chbk_freq,isFradulent
2993,611.6975351,17739.22852,0,0,0,0,0,0.0,0,0
2994,289.5674832,2895.674832,0,0,0,0,0,0.0,0,0
2995,496.4991471,6454.488912,0,0,0,0,0,0.0,0,0
2996,538.8548938,5927.403832,0,0,0,0,0,0.0,0,0
2997,434.5743336,6084.04067,0,0,1,0,0,0.0,0,0
2998,319.7791387,639.5582774,0,0,0,0,0,0.0,0,0
2999,935.0405931,8415.365338,0,0,0,0,0,0.0,0,0
3000,150.0726103,1800.871324,0,0,0,0,0,0.0,0,0
3001,695.7866069,11828.37232,0,6,0,0,0,0.0,0,0
3002,126.8005972,507.2023888,0,0,0,0,0,0.0,0,0
3003,252.5164329,5050.328658,0,0,1,0,0,0.0,0,0
3004,797.4312088,12758.89934,0,0,0,0,0,0.0,0,0
3005,859.7160687,10316.59282,0,0,1,0,0,0.0,0,0
3006,15.10465592,241.6744947,0,0,1,0,0,0.0,0,0
3007,399.1574048,1197.472214,0,0,0,0,0,0.0,0,0
3008,832.1517711,14978.73188,0,3,1,0,0,0.0,0,0
3009,526.5660329,10004.75463,0,0,1,0,0,0.0,0,0
3010,989.4581759,10884.03993,0,0,0,0,0,0.0,0,0
3011,585.5400235,585.5400235,0,0,0,0,0,0.0,0,0
3012,347.4204381,0.0,0,0,0,0,0,0.0,0,0
3013,689.3175208,4135.905125,0,0,1,0,0,0.0,0,0
3014,346.5976197,4159.171436,0,0,1,0,0,0.0,0,0
3015,614.5222712,7374.267254,0,1,0,0,0,0.0,0,0
3016,840.9445565,10932.27923,0,1,0,0,0,0.0,0,0
3017,809.4813198,20237.033,0,0,0,0,0,0.0,0,0
3018,418.6628057,6279.942086,0,0,0,0,0,0.0,0,0
3019,886.5549708,23050.42924,0,0,0,0,0,0.0,0,0
3020,579.5200227,17385.60068,0,0,0,0,0,0.0,0,0
3021,624.3294014,3745.976408,0,0,0,0,0,0.0,0,0
3022,185.1767783,3888.712344,0,0,0,0,0,0.0,0,0
3023,629.3319522,16991.96271,0,0,0,0,0,0.0,0,0
3024,257.1421818,3085.706182,0,1,0,0,0,0.0,0,0
3025,306.1508633,3673.81036,0,6,0,0,0,0.0,0,0
3026,556.3706134,14465.63595,0,0,1,0,0,0.0,0,0
3027,958.5655497,1917.131099,0,0,0,0,0,0.0,0,0
3028,669.9069318,2679.627727,0,0,0,0,0,0.0,0,0
3029,921.1086627,3684.434651,0,0,0,0,0,0.0,0,0
3030,590.9755557,1181.951111,0,0,0,0,0,0.0,0,0
3031,105.1424885,2943.989678,0,5,0,0,0,0.0,0,0
3032,67.62343254,743.8577579,0,0,0,0,0,0.0,0,0
3033,830.0521324,14940.93838,0,0,0,0,0,0.0,0,0
3034,57.56079715,0.0,0,0,0,0,0,0.0,0,0
3035,440.6883477,2203.441739,0,0,1,0,0,0.0,0,0
3036,55.53391164,666.4069397,0,0,0,0,0,0.0,0,0
3037,136.7165683,2460.898229,0,0,0,0,0,0.0,0,0
3038,844.9940437,15209.89279,0,0,0,0,0,0.0,0,0
3039,297.5838707,6249.261285,0,1,0,0,0,0.0,0,0
3040,411.6231602,4527.854762,0,0,0,0,0,0.0,0,0
3041,254.3104324,4577.587783,0,6,0,0,0,0.0,0,0
3042,160.035796,3360.751716,0,0,0,0,0,0.0,0,0
3043,906.3982389,1812.796478,0,0,0,0,0,0.0,0,0
3044,198.6926749,2185.619424,0,0,0,0,0,0.0,0,0
3045,6.309560414,164.0485708,0,0,1,0,0,0.0,0,0
3046,551.2853551,8820.565682,0,2,0,0,0,0.0,0,0
3047,440.5695607,3965.126046,0,0,0,0,0,0.0,0,0
3048,131.7863444,131.7863444,0,0,0,0,0,0.0,0,0
3049,259.9526174,2859.478791,0,0,1,0,0,0.0,0,0
3050,240.4835529,6012.088823,0,0,0,0,0,0.0,0,0
3051,421.616281,11805.25587,0,0,0,0,0,0.0,0,0
3052,30.953851,650.030871,0,0,1,0,0,0.0,0,0
3053,780.2365041,18725.6761,0,5,0,0,0,0.0,0,0
3054,923.1964405,15694.33949,0,0,0,0,0,0.0,0,0
3055,281.0932256,5621.864512,0,0,0,0,0,0.0,0,0
3056,165.7459132,662.9836528,0,0,0,0,274,170.0,2,0
3057,60.96276191,1097.329714,0,0,0,0,0,0.0,0,0
3058,894.5480298,0.0,0,1,0,0,0,0.0,0,0
3059,935.9561003,15911.25371,0,0,0,0,0,0.0,0,0
3060,980.6902903,3922.761161,0,0,0,0,0,0.0,0,0
3061,256.703344,513.406688,0,0,0,0,0,0.0,0,0
3062,213.3689143,4907.485029,0,0,1,0,0,0.0,0,0
3063,969.6754479,6787.728135,0,0,0,0,0,0.0,0,0
3064,253.6188662,4057.901859,0,0,1,0,0,0.0,0,0
3065,240.4568315,2164.111484,0,0,0,0,0,0.0,0,0
3066,277.7468239,7499.164245,0,2,0,0,0,0.0,0,0
3067,147.7106758,2067.949461,0,0,0,0,0,0.0,0,0
3068,695.3911956,1390.782391,0,0,0,0,0,0.0,0,0
3069,1000.0,25000.0,1,0,1,0,754,585.0,7,0
3070,500.0,11000.0,1,0,0,0,754,585.0,7,0
3071,800.0,0.0,1,0,0,0,754,585.0,7,0
3072,800.0,20800.0,1,0,0,0,754,585.0,7,0
3073,1500.0,12000.0,1,0,1,1,754,585.0,7,0
3074,1500.0,36000.0,1,0,1,1,754,585.0,7,0
